"cellID","X_centroid","Y_centroid","anno_cell_type_lvl2"
"sample_2d_r2_s1-cell_9474",6817.74453131863,3091.79375710155,"Endothelial cells"
"sample_2d_r2_s1-cell_9475",8837.44456494536,3135.53497749272,"Myeloid cells"
"sample_2d_r2_s1-cell_9479",8045.03707136237,3183.51415733689,"Endothelial cells"
"sample_2d_r2_s1-cell_9481",5806.14219512195,3121.25010322175,"Myeloid cells"
"sample_2d_r2_s1-cell_9483",3809.16284419658,3112.9069383276,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9484",6570.45160190866,3113.52740333647,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9485",8165.01749421148,3184.14362762349,"Endothelial cells"
"sample_2d_r2_s1-cell_9486",8527.01327433628,3140.85885535372,"Endothelial cells"
"sample_2d_r2_s1-cell_9493",2880.65302079894,3159.97533913905,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9504",5960.70095673525,3061.09396913013,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9510",7692.56508549366,3125.10274197797,"Myeloid cells"
"sample_2d_r2_s1-cell_9515",4486.86934950386,3093.46946909931,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9527",5697.20558808271,3069.26908716344,"Myeloid cells"
"sample_2d_r2_s1-cell_9531",6716.8117873982,2996.8770397876,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9532",6184.5236018471,3080.21467571462,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9537",8432.49658536585,3099.65831460386,"Pericytes"
"sample_2d_r2_s1-cell_9541",3569.40672700257,3028.86026872266,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9547",5108.17561591914,3036.64067936358,"Endothelial cells"
"sample_2d_r2_s1-cell_9549",3702.22899543379,3059.73333520749,"Endothelial cells"
"sample_2d_r2_s1-cell_9550",3408.42057817843,3072.65532803101,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9552",8379.0193637621,3079.5785662653,"Smooth muscle cells"
"sample_2d_r2_s1-cell_9554",8151.29656116859,3020.62843771793,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9562",3910.91456418055,2871.66651225695,"Myeloid cells"
"sample_2d_r2_s1-cell_9563",5856.99671160802,2998.79352772106,"Endothelial cells"
"sample_2d_r2_s1-cell_9565",3519.39996943298,3020.2272164651,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9568",4612.05846130455,2953.69274901499,"Myeloid cells"
"sample_2d_r2_s1-cell_9575",3472.07601339804,2958.15754843442,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9576",6237.14794732765,3031.70820672757,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9578",4560.82940802037,3028.15990656797,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9581",6339.19122863592,3031.36220430112,"Endothelial cells"
"sample_2d_r2_s1-cell_9584",4495.01327838828,2969.64961675699,"Pericytes"
"sample_2d_r2_s1-cell_9586",3790.61655257153,2948.52416732052,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9591",6395.81114058355,3012.75101564546,"Endothelial cells"
"sample_2d_r2_s1-cell_9592",6985.05461075314,2953.67270626476,"Endothelial cells"
"sample_2d_r2_s1-cell_9593",6303.63008758372,2990.13545328437,"Endothelial cells"
"sample_2d_r2_s1-cell_9598",3711.51665844028,2936.87158465418,"Endothelial cells"
"sample_2d_r2_s1-cell_9607",5779.76673465604,2953.51516752522,"Endothelial cells"
"sample_2d_r2_s1-cell_9608",6380.94863204913,2981.08638776098,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9611",6851.14305084746,2891.43481729092,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9612",6492.67608962414,2891.42696890045,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9616",5077.14077497334,2950.67601222726,"Endothelial cells"
"sample_2d_r2_s1-cell_9617",10247.7131457147,2932.40357141054,"Endothelial cells"
"sample_2d_r2_s1-cell_9618",6804.2342511172,2891.39753159862,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9619",6882.15353881278,2948.621520139,"Endothelial cells"
"sample_2d_r2_s1-cell_9620",6946.49619565217,2916.70522075445,"Endothelial cells"
"sample_2d_r2_s1-cell_9621",5706.52392035169,2951.58136631723,"Myeloid cells"
"sample_2d_r2_s1-cell_9622",6192.51573275862,2902.24320176394,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9623",6274.80109823063,2946.07277553334,"Endothelial cells"
"sample_2d_r2_s1-cell_9627",4747.11320240044,2950.19744038726,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9630",4662.01595358956,2946.94089759967,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9631",4434.24234527687,2943.24805640095,"Endothelial cells"
"sample_2d_r2_s1-cell_9637",4728.71204063815,2887.16789968514,"Pericytes"
"sample_2d_r2_s1-cell_9639",3003.720544308,2927.26484986165,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9641",4561.70332480818,2911.29188955239,"Myeloid cells"
"sample_2d_r2_s1-cell_9647",6249.36690307329,2919.70720579916,"Endothelial cells"
"sample_2d_r2_s1-cell_9649",6405.60618955513,2902.0001780751,"Endothelial cells"
"sample_2d_r2_s1-cell_9650",6343.86535008977,2908.9617883526,"Endothelial cells"
"sample_2d_r2_s1-cell_9652",5683.31910766246,2843.6562604124,"Endothelial cells"
"sample_2d_r2_s1-cell_9653",5743.83404900227,2886.35215303312,"Myeloid cells"
"sample_2d_r2_s1-cell_9656",4502.95022972869,2776.10000168077,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9657",7649.22312714545,2792.4656685817,"Myeloid cells"
"sample_2d_r2_s1-cell_9660",7494.89403430995,2758.84727138969,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9665",5789.50558961414,2871.36399147051,"Myeloid cells"
"sample_2d_r2_s1-cell_9668",6309.3313029879,2785.5564890195,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9669",6918.49203672475,2809.38162165952,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9672",5848.20561710899,2745.95453219928,"Lymphoid cells"
"sample_2d_r2_s1-cell_9677",6345.37766804715,2842.93184322491,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9678",5063.0558530987,2861.18867980438,"Endothelial cells"
"sample_2d_r2_s1-cell_9680",7426.19744539258,2752.59705942193,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9681",4578.77872768418,2843.2729185767,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9682",3443.36781290808,2776.65290595556,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9684",5963.87363344051,2835.0480087455,"Endothelial cells"
"sample_2d_r2_s1-cell_9685",7073.51869921648,2717.27889123566,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9686",4660.62604644391,2712.99827216906,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9687",6774.37699282282,2703.11973492699,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9689",6222.83803251698,2736.53030251666,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9701",5921.96980932203,2775.47525690957,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9702",4817.96850393701,2823.34510073496,"Myeloid cells"
"sample_2d_r2_s1-cell_9707",4894.76931161324,2808.40351435265,"Endothelial cells"
"sample_2d_r2_s1-cell_9708",3008.81100963978,2790.1610622496,"Myeloid cells"
"sample_2d_r2_s1-cell_9710",8952.9795025121,2690.47958336566,"Endothelial cells"
"sample_2d_r2_s1-cell_9712",8643.46731582728,2725.74107179741,"Endothelial cells"
"sample_2d_r2_s1-cell_9715",5072.02519118309,2791.00183544473,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9716",4945.8776496839,2790.2948950717,"Endothelial cells"
"sample_2d_r2_s1-cell_9717",6584.58054097699,2784.89023835112,"Endothelial cells"
"sample_2d_r2_s1-cell_9718",5643.78373672297,2686.89777927559,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9721",9156.91875585754,2749.12677855568,"Endothelial cells"
"sample_2d_r2_s1-cell_9722",6835.42725104353,2778.60980288869,"Myeloid cells"
"sample_2d_r2_s1-cell_9723",5742.19817073171,2710.08278276104,"Pericytes"
"sample_2d_r2_s1-cell_9724",4291.57188396557,2695.35457725447,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9725",4694.84802835622,2760.46637710859,"Myeloid cells"
"sample_2d_r2_s1-cell_9728",9438.40155839159,2664.61147185234,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9733",7819.23447785092,2730.06626232603,"Myeloid cells"
"sample_2d_r2_s1-cell_9738",6389.61313868613,2655.7081206275,"Myeloid cells"
"sample_2d_r2_s1-cell_9746",4787.61174382488,2684.30820453932,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9747",4849.28631578947,2709.27955795615,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9748",6038.17486899483,2644.21849507504,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9750",5070.09205509777,2576.394835447,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9751",5088.22936170213,2735.49940438071,"Pericytes"
"sample_2d_r2_s1-cell_9755",7656.79671203818,2703.61249905912,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9757",8565.94286427146,2659.68968552057,"Myeloid cells"
"sample_2d_r2_s1-cell_9758",6422.71735791091,2697.3750539542,"Endothelial cells"
"sample_2d_r2_s1-cell_9760",4947.15748587571,2704.89823537002,"Endothelial cells"
"sample_2d_r2_s1-cell_9769",9570.19273325359,2648.10263468205,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9772",4472.74043833262,2650.4645864707,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9773",5010.41431451613,2634.74482161934,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9774",7909.277020621,2627.64107730916,"Myeloid cells"
"sample_2d_r2_s1-cell_9775",5190.72237437485,2536.99459827187,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9777",7743.77178423237,2657.30902961246,"Endothelial cells"
"sample_2d_r2_s1-cell_9778",9160.99229227686,2644.10530193688,"Endothelial cells"
"sample_2d_r2_s1-cell_9780",3953.96032406235,2543.88516686068,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9781",6691.74845471647,2635.14577889683,"Smooth muscle cells"
"sample_2d_r2_s1-cell_9782",10065.0055224504,2545.81433021909,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9783",4872.89919678715,2641.4142809081,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9785",5935.93431866384,2591.75264917438,"Myeloid cells"
"sample_2d_r2_s1-cell_9788",5222.30662782229,2601.47724448857,"Endothelial cells"
"sample_2d_r2_s1-cell_9789",7799.04590163934,2627.75685118922,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9790",8773.04656376649,2592.97038917319,"Endothelial cells"
"sample_2d_r2_s1-cell_9792",5839.27144361665,2487.51990458861,"Lymphoid cells"
"sample_2d_r2_s1-cell_9796",6468.22140728856,2608.07168043516,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9798",8956.07809503516,2596.24547254018,"Myeloid cells"
"sample_2d_r2_s1-cell_9799",9724.41443959243,2528.96801082047,"Endothelial cells"
"sample_2d_r2_s1-cell_9800",4574.5640625,2606.65560118922,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9801",4361.28497241155,2552.6746376222,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9803",9376.50038681157,2493.71212840418,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9804",7647.76853917393,2572.28261337404,"Endothelial cells"
"sample_2d_r2_s1-cell_9805",4517.59305354559,2598.53224916318,"Myeloid cells"
"sample_2d_r2_s1-cell_9806",5312.40011931531,2426.57343601782,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9808",6331.54269165247,2550.98853773096,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9809",8078.51129693656,2568.98282208253,"Endothelial cells"
"sample_2d_r2_s1-cell_9810",7780.01725826193,2564.33506416352,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9811",5744.98462772357,2534.99882418749,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9812",4756.72469233823,2559.31195241988,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9813",4885.57435477263,2587.46975573654,"Myeloid cells"
"sample_2d_r2_s1-cell_9814",6614.68844890349,2561.2749724713,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9817",6707.49037227214,2589.54906342714,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9819",8722.53571104456,2527.4150597381,"Myeloid cells"
"sample_2d_r2_s1-cell_9820",7405.43483704658,2489.5530949749,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9821",4449.64790198212,2385.90959256772,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9822",4598.39426378509,2405.8587396966,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9823",4683.25833296833,2465.20668693886,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9824",6746.90005614823,2545.39166309265,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9825",7884.02630668051,2581.24172484793,"Myeloid cells"
"sample_2d_r2_s1-cell_9829",7838.52579787234,2569.00339374242,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9830",9163.9882629108,2586.71271973383,"Endothelial cells"
"sample_2d_r2_s1-cell_9831",6185.02801464255,2414.84828099112,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9833",8880.24960472225,2544.08671310553,"Endothelial cells"
"sample_2d_r2_s1-cell_9834",7058.90722100656,2571.3445973599,"Endothelial cells"
"sample_2d_r2_s1-cell_9835",4965.1085106383,2573.82919161476,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9836",7628.12163338593,2465.34476674502,"Myeloid cells"
"sample_2d_r2_s1-cell_9837",9104.39180588703,2575.6557374263,"Myeloid cells"
"sample_2d_r2_s1-cell_9841",5151.96281540505,2540.19279629768,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9846",6481.39970197157,2525.64953803012,"Myeloid cells"
"sample_2d_r2_s1-cell_9847",5702.81538208169,2401.15607165475,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9849",9161.15785975407,2537.57134105297,"Pericytes"
"sample_2d_r2_s1-cell_9854",4515.998998999,2536.67056490294,"Myeloid cells"
"sample_2d_r2_s1-cell_9855",6272.37799607073,2509.6904464741,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9857",8021.82443796122,2518.84341374286,"Myeloid cells"
"sample_2d_r2_s1-cell_9858",8333.92525125628,2514.91204381904,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9859",7111.82233734573,2504.19972792243,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9861",8221.1743748617,2511.60876532952,"Pericytes"
"sample_2d_r2_s1-cell_9862",7928.05071219315,2502.8310809094,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9863",9127.71708789136,2445.92941500162,"Myeloid cells"
"sample_2d_r2_s1-cell_9864",6414.77418232429,2501.25712954692,"Endothelial cells"
"sample_2d_r2_s1-cell_9865",7474.01601830664,2514.55822418694,"Myeloid cells"
"sample_2d_r2_s1-cell_9866",4494.55910177773,2434.89936080561,"Myeloid cells"
"sample_2d_r2_s1-cell_9868",7745.06139380531,2518.27820074675,"Endothelial cells"
"sample_2d_r2_s1-cell_9869",7115.63404126046,2409.09507649233,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9871",6911.51470084437,2366.06311239875,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9875",6776.83833681169,2447.22703902034,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9876",4108.90701468189,2492.37093493039,"Endothelial cells"
"sample_2d_r2_s1-cell_9877",4790.46798373039,2435.06893718574,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9878",7803.89306984299,2492.61819390715,"Myeloid cells"
"sample_2d_r2_s1-cell_9879",8176.01291853414,2496.3420344215,"Endothelial cells"
"sample_2d_r2_s1-cell_9881",8931.76839876956,2430.44634941964,"Myeloid cells"
"sample_2d_r2_s1-cell_9882",8129.28854105139,2406.04359492393,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9883",10351.0278803406,2406.52852375849,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9884",7890.65623130608,2453.51098877647,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9885",4044.08459108459,2484.83505406743,"Endothelial cells"
"sample_2d_r2_s1-cell_9886",6943.35868167202,2470.89350713778,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9888",6381.02465931213,2478.52466429759,"Endothelial cells"
"sample_2d_r2_s1-cell_9890",4544.29945143595,2456.75452785912,"Myeloid cells"
"sample_2d_r2_s1-cell_9891",9942.22840847366,2463.1544792899,"Myeloid cells"
"sample_2d_r2_s1-cell_9893",8012.69362292052,2462.51484564394,"Endothelial cells"
"sample_2d_r2_s1-cell_9895",6037.21471766849,2314.59606794696,"Myeloid cells"
"sample_2d_r2_s1-cell_9896",4728.44249201278,2476.21324096559,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9897",7756.58401540684,2478.24621084257,"Myeloid cells"
"sample_2d_r2_s1-cell_9899",6535.84489051095,2456.88872466854,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9900",5149.55600649351,2463.91383170871,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9902",7537.4725808362,2378.3797458949,"Myeloid cells"
"sample_2d_r2_s1-cell_9903",8337.5984998026,2447.77445876917,"Endothelial cells"
"sample_2d_r2_s1-cell_9907",7830.18798586572,2447.57522574753,"Pericytes"
"sample_2d_r2_s1-cell_9908",4928.07957416095,2428.79319186047,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9909",6490.35711252654,2428.78020575398,"Myeloid cells"
"sample_2d_r2_s1-cell_9911",4636.89331360151,2370.21381338484,"Endothelial cells"
"sample_2d_r2_s1-cell_9912",4101.94280860702,2444.59275152898,"Endothelial cells"
"sample_2d_r2_s1-cell_9914",10587.5701942934,2408.46087613971,"Myeloid cells"
"sample_2d_r2_s1-cell_9915",4062.74663369057,2430.94173714691,"Endothelial cells"
"sample_2d_r2_s1-cell_9916",4854.02536231884,2410.09888017474,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9917",4978.82547721075,2438.51976509651,"Endothelial cells"
"sample_2d_r2_s1-cell_9918",7206.57817869416,2423.98835176197,"Myeloid cells"
"sample_2d_r2_s1-cell_9920",4134.53634438956,2419.16927179614,"Myeloid cells"
"sample_2d_r2_s1-cell_9921",6726.49093733817,2386.92785067136,"Endothelial cells"
"sample_2d_r2_s1-cell_9922",10051.2492020064,2409.27764462288,"Myeloid cells"
"sample_2d_r2_s1-cell_9924",7876.08188938998,2394.22340708763,"Myeloid cells"
"sample_2d_r2_s1-cell_9926",7982.20524722503,2410.14877853534,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9927",9710.75631265695,2351.73542869105,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9928",8367.01453154876,2374.65627757546,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9930",5031.91736694678,2410.73836379427,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9931",3994.67705120296,2328.41035211458,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9933",7812.83432023446,2325.06899904496,"Myeloid cells"
"sample_2d_r2_s1-cell_9934",4874.96204676381,2364.366203951,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9935",7017.14329268293,2398.50715606728,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9937",6672.00329943747,2325.09369671064,"Myeloid cells"
"sample_2d_r2_s1-cell_9938",6269.90114009058,2320.08069938539,"Smooth muscle cells"
"sample_2d_r2_s1-cell_9939",5001.55065666041,2395.77673861887,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9940",4184.8522319138,2374.78445508866,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9941",5050.37647310906,2358.82978883654,"Endothelial cells"
"sample_2d_r2_s1-cell_9944",4934.79728651237,2304.56245229204,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9946",7938.62178251027,2341.43090166294,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9947",5192.40914597214,2367.35176336367,"Smooth muscle cells"
"sample_2d_r2_s1-cell_9948",7435.38941030636,2340.80969340633,"Endothelial cells"
"sample_2d_r2_s1-cell_9949",7615.73776380781,2363.07853955923,"Myeloid cells"
"sample_2d_r2_s1-cell_9951",8643.50782521598,2325.51300493907,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9952",9445.55737051793,2287.31284941853,"Endothelial cells"
"sample_2d_r2_s1-cell_9954",5888.19495854619,2280.75946403572,"Endothelial cells"
"sample_2d_r2_s1-cell_9955",10105.5057560672,2345.35837576919,"Myeloid cells"
"sample_2d_r2_s1-cell_9957",6434.71945302161,2329.35936552536,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9958",4549.63796133568,2348.27425013474,"Endothelial cells"
"sample_2d_r2_s1-cell_9959",5022.8144524881,2277.41292632129,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9960",4505.41383707955,2302.67341423721,"Myeloid cells"
"sample_2d_r2_s1-cell_9961",8158.6311848707,2224.5949831846,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9962",4843.07729861676,2341.01380806474,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9963",5227.52184769039,2330.089185771,"Endothelial cells"
"sample_2d_r2_s1-cell_9964",7321.01583531275,2345.9711029707,"Endothelial cells"
"sample_2d_r2_s1-cell_9965",5815.21409765438,2282.5086702414,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9968",8276.47663443831,2305.83887236786,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9969",10660.2749835273,2315.68538182837,"Myeloid cells"
"sample_2d_r2_s1-cell_9970",7090.3091684435,2314.86824659316,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9971",5287.93802647413,2317.43198155425,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9972",4818.65442890443,2329.55067403305,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9973",7684.44095826893,2283.89667602178,"Myeloid cells"
"sample_2d_r2_s1-cell_9978",6898.30458484764,2176.81469295607,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9979",9128.9464037123,2283.66091151405,"Myeloid cells"
"sample_2d_r2_s1-cell_9981",4776.9084858569,2240.48153227631,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9982",7508.70465337132,2293.64013703918,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9983",4114.59572280485,2276.96199204877,"Myeloid cells"
"sample_2d_r2_s1-cell_9985",5099.44499868732,2289.30129855074,"Endothelial cells"
"sample_2d_r2_s1-cell_9986",4687.56396276596,2284.84461714667,"Myeloid cells"
"sample_2d_r2_s1-cell_9987",6625.92894831515,2226.01033482036,"Myeloid cells"
"sample_2d_r2_s1-cell_9988",5199.32676767677,2267.79961213198,"Endothelial cells"
"sample_2d_r2_s1-cell_9989",4751.14586070959,2311.03175263469,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9992",3819.28272727273,2276.21321482559,"Myeloid cells"
"sample_2d_r2_s1-cell_9993",3770.30552516411,2269.68633696604,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_9994",4861.06015668719,2282.33485902359,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_9995",6787.51093210587,2231.47848525137,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9996",7512.35733248941,2141.50292429435,"Cardiomyocytes"
"sample_2d_r2_s1-cell_9997",4553.48751435132,2234.57051364617,"Myeloid cells"
"sample_2d_r2_s1-cell_9999",10433.803697479,2280.24155707158,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10000",10414.1211173378,2150.32491670032,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10001",5669.35867661967,2201.62121392077,"Cardiomyocytes"
